name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
IOS разработчик,"iOS
Git
Objective-C
ООП
Разработка ПО
SQL
Mac Os",100000.0,180000.0,RUR,Москва,2016-08-13T15:01:20+0300
IOS Mobile Apps Developer,"iOS
Objective-C
PHP
jQuery
Java
JavaScript
HTML5
Xcode
API",121320.0,181980.0,RUR,Санкт-Петербург,2016-08-14T22:22:04+0300
IOS Mobile Apps Developer,"iOS
Objective-C
PHP
jQuery
Java
JavaScript
HTML5
Xcode
API",121320.0,181980.0,RUR,Москва,2016-08-14T22:22:04+0300
IOS разработчик,"iOS
HTML
CSS
Objective-C
SQL
Git
Swift",80000.0,100000.0,RUR,Волгоград,2016-08-16T11:37:38+0300
IOS-developer (Новосибирск),"iOS
ООП
Objective-C
Objective‐C Runtime
workflow
Git
Reactive Cocoa
Xcode
Core Data",40000.0,110000.0,RUR,Омск,2016-08-17T08:42:14+0300
Программист IOS/Android,"HTML5
jQuery
JavaScript
MySQL
Python
AngularJS
Ajax
CSS
xamarin
Android
WIndows Phone",13000.0,26000.0,RUR,Алматы,2016-08-19T09:59:56+0300
Senior Android Developer; Senior iOS Developer,"Android SDK
Mobile development
iOS
Objective-C",120000.0,190000.0,RUR,Москва,2016-08-20T08:44:52+0300
IOS Developer/ iOS Разработчик,"iOS
Mac Os
Objective-C
SWIFT Alliance
Git
JSON API
REST Api
MVC
XML
Ответственность",19500.0,26000.0,RUR,Алматы,2016-08-21T17:02:00+0300
IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",151650.0,181980.0,RUR,Екатеринбург,2016-08-23T08:26:39+0300
IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",151650.0,181980.0,RUR,Новосибирск,2016-08-23T08:28:14+0300
Middle iOS Разработчик,"iOS
Objective-C
Git",40000.0,60000.0,RUR,Калининград,2016-08-23T16:14:24+0300
"Программист iOS, Swift, ObjectiveC","Swift
Objective-C
iOS",110000.0,150000.0,RUR,Москва,2016-08-23T19:36:54+0300
IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",151650.0,181980.0,RUR,Киев,2016-08-24T02:20:19+0300
IOS Разработчик,"iOS
Objective-C
JSON API
UIKit
Git
Mercurial
CoreData
Multithread Programming
ООП
Design Patterns",60000.0,100000.0,RUR,Новосибирск,2016-08-24T07:46:31+0300
IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-08-24T11:34:39+0300
IOS разработчик,"Objective-C
Autolayout
ARC
APNS
Pods
MVC
RESTFull API
Git",30000.0,50000.0,RUR,Пенза,2016-08-24T18:00:45+0300
IOS разработчик полного цикла,"iOS
Objective-C
UI
UX",75000.0,120000.0,RUR,Санкт-Петербург,2016-08-25T01:03:50+0300
IOS разработчик полного цикла,"iOS
Objective-C
UI
UX",75000.0,120000.0,RUR,Москва,2016-08-25T01:03:50+0300
IOS разработчик,"iOS
Objective-C
Mac Os
Git",23910.0,33474.0,RUR,Минск,2016-08-25T13:39:22+0300
IOS-разработчик,"Objective-C
iOS
ООП
SVN
Git
C++
SQLite",45000.0,100000.0,RUR,Ульяновск,2016-08-25T15:33:28+0300
IOS разработчик,"Objective-C
Autolayout
ARC
APNS
Pods
MVC
RESTFull API
Git",30000.0,50000.0,RUR,Уфа,2016-08-25T16:29:37+0300
Разработчик iOS приложений (middle),"iOS
swift
Objective-C
sdk
Git
XML/JSON",70000.0,110000.0,RUR,Санкт-Петербург,2016-08-26T23:41:07+0300
IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Красноярск,2016-08-27T15:41:31+0300
IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Екатеринбург,2016-08-27T15:41:51+0300
Senior IOS Developer,"Objective-C
Concurrency
iOS
ООП
REST",160000.0,290000.0,RUR,Москва,2016-08-28T18:39:56+0300
IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Красноярск,2016-08-29T06:08:02+0300
Middle IOS разработчик,"iOS
Git
Objective-C
ООП
Mac Os
core data
SQLite
Atlassian Jira
Multithread Programming",50000.0,90000.0,RUR,Ульяновск,2016-08-30T09:45:30+0300
IOS программист (Objective-C),"Objective-C
iOS
Git
swift",50000.0,105000.0,RUR,Санкт-Петербург,2016-08-31T18:31:38+0300
IOS разработчик,"Objective-C
iOS
ООП
SVN",160000.0,200000.0,RUR,Москва,2016-09-02T16:03:25+0300
IOS разработчик,"iOS
C++
Objective-C
XMPP
VoIP",239600.0,323460.0,RUR,Москва,2016-09-03T12:48:25+0300
IOS-developer,"iOS
Objective-C
uikit
foundation
coredata
UI
UX",40000.0,120000.0,RUR,Новосибирск,2016-09-05T10:54:45+0300
IOS-developer (cross platform),"iOS
ООП
Objective-C
Xcode
Mac Os
Android",50000.0,150000.0,RUR,Новосибирск,2016-09-05T10:54:56+0300
Программист-разработчик мобильного приложения iOS,Objective-C,10000.0,30000.0,RUR,Санкт-Петербург,2016-09-05T12:39:43+0300
Программист-разработчик мобильного приложения iOS,"Objective-C
Английский язык",10000.0,30000.0,RUR,Санкт-Петербург,2016-09-05T16:21:53+0300
IOS и Android разработчик,"Objective-C
Android
iOS
SWIFT Alliance",50000.0,80000.0,RUR,Санкт-Петербург,2016-09-06T08:14:19+0300
IOS разработчик,"iOS
Objective-C
Mac Os
Git",16737.0,23910.0,RUR,Минск,2016-09-06T11:46:00+0300
IOS разработчик,"iOS
Objective-C
C++",70000.0,90000.0,RUR,Молдавия,2016-09-06T19:46:21+0300
IOS Developer / IOS Разработчик,"iOS Frameworks
Objective-C
iOS",90990.0,115254.0,RUR,Минск,2016-09-06T22:54:08+0300
Разработчик iOS,"iOS
Objective-C
REST
SQLite
UIKit
Core Data
Git",120000.0,150000.0,RUR,Москва,2016-09-07T09:49:32+0300
Middle IOS developer,"iOS
Objective-C
Git
SQL
Swift
HTTP
JSON API
Atlassian Jira",45000.0,80000.0,RUR,Ростов-на-Дону,2016-09-08T16:58:06+0300
Разработчик мобильных приложений (Android / iOS),"Adobe Photoshop
Android
iOS
Git
Objective-C",32500.0,45500.0,RUR,Алматы,2016-09-09T09:00:15+0300
IOS разработчик,"Objective-C
Cocoa
Storyboard
Autolayout
MVVM
Reactive Cocoa
git VCS",70000.0,120000.0,RUR,Санкт-Петербург,2016-09-09T12:22:31+0300
Разработчик iOS / партнер в стартап,"iOS
Objective-C
Start-up  project
Agile Project Management
Scrum",40000.0,50000.0,RUR,Москва,2016-09-09T14:17:02+0300
IOS разработчик,iOS,40000.0,50000.0,RUR,Рязань,2016-09-09T17:51:18+0300
"QT, C++, Android Developer/ IOS Developer (Разработчик мобильных приложений)","C/C++
Java
Android
Git
PHP
Qt
API",30000.0,75000.0,RUR,Краснодар,2016-09-11T09:58:39+0300
Developer IOS / Разработчик IOS (г. Сочи),"Objective-C
C++
SWIFT Alliance
iOS
Git
TCP/IP",120000.0,200000.0,RUR,Москва,2016-09-12T11:05:39+0300
IOS разработчик,"iOS
Objective-C
swift
REST
Cocoa
Git",45000.0,80000.0,RUR,Челябинск,2016-09-12T16:10:15+0300
IOS-разработчик / iOS-программист,"Усидчивость
Старательность",26000.0,32500.0,RUR,Алматы,2016-09-12T19:28:43+0300
IOS developer,iOS,100000.0,150000.0,RUR,Москва,2016-09-13T16:32:48+0300
IOS-разработчик,"iOS
Objective-C
cocoa touch
Git
MySQL
PHP5
SQL",100000.0,140000.0,RUR,Москва,2016-09-14T15:08:11+0300
Ведущий IOS разработчик,"Objective-C
iOS
REST
MVC
MVVM
Swift
MagicalRecord
NSURLSession",150000.0,190000.0,RUR,Москва,2016-09-14T16:09:45+0300
IOS разработчик,"Xcode
swift
Objective-C
Cocoa
Java",100000.0,180000.0,RUR,Санкт-Петербург,2016-09-14T19:29:51+0300
IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Москва,2016-09-15T19:25:01+0300
IOS разработчик,"Objective-C
iOS",100000.0,130000.0,RUR,Москва,2016-09-16T11:07:08+0300
Android / iOS разработчик,"Android SDK
Swift
Java
ООП
Objective-C
iOS",40000.0,120000.0,RUR,Санкт-Петербург,2016-09-16T17:45:39+0300
IOS Mobile Apps Developer,"iOS
Xcode
Objective-C
Oxygen Xml Editor
SOAP
REST
HTML5
JavaScript
jQuery
Ajax
Jetbrains Phpstorm
APIs
Web Services
AndEngine",121320.0,181980.0,RUR,Москва,2016-09-17T04:38:42+0300
IOS разработчик,"iOS
Objective-C
swift
Xcode
Git
Atlassian Jira
ООП",97056.0,115254.0,RUR,Минск,2016-09-19T10:50:12+0300
Разработчик iOS,"Objective-C
iOS SDK 4+
Core Data
Animation
Graphics",80000.0,120000.0,RUR,Санкт-Петербург,2016-09-21T12:07:11+0300
IOS Разработчик,"iOS
Objective-C
Git",50000.0,150000.0,RUR,Калининград,2016-09-22T15:55:18+0300
IOS разработчик,"iOS
Objective-C
Swift",40000.0,100000.0,RUR,Уфа,2016-09-22T17:56:17+0300
IOS разработчик,"iOS
Objective-C
Swift",40000.0,100000.0,RUR,Тверь,2016-09-22T17:57:37+0300
IOS developer,"Xcode
C++",80000.0,80000.0,RUR,Красногорск,2016-09-23T01:41:19+0300
Разработчик приложений для IOS,"iOS
Objective-C",35000.0,85000.0,RUR,Орел,2016-09-23T11:17:33+0300
IOS разработчик,"iOS
Objective-C",30000.0,70000.0,RUR,Новосибирск,2016-09-23T12:32:19+0300
Разработчик Android / iOS,"Android
iOS
Xamarin",13000.0,58500.0,RUR,Алматы,2016-09-23T15:48:11+0300
IOs/Android разработчик,"C#
Xamarin
Unity
iOS
Android",32500.0,39000.0,RUR,Алматы,2016-09-25T11:36:17+0300
"Разработчик мобильных приложений ( Android, iOS )","работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-26T19:10:00+0300
IOS разработчик,"работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-26T19:17:53+0300
IOS разработчик,"iOS
Objective-C
Swift
Xcode",35000.0,50000.0,RUR,Казань,2016-09-27T16:34:18+0300
Руководитель мобильной разработки/платформы Android и iOS,"Swift
Objective-C
iOS
Android
Android SDK",180000.0,200000.0,RUR,Москва,2016-09-27T20:45:04+0300
IOS разработчик,"iOS
Objective-C
Mac Os
Git",14346.0,23910.0,RUR,Минск,2016-09-28T12:32:40+0300
IOS разработчик,"работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-29T14:52:14+0300
IOS/Android разработчик,"работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-29T14:56:44+0300
Lead iOS Developer,"iOS
C++
PHP
ООП
Objective-C
Mac Os
PostgreSQL",47820.0,71730.0,RUR,Минск,2016-09-29T16:37:29+0300
IOS разработчик,"iOS
Objective-C",90990.0,151650.0,RUR,Минск,2016-09-30T11:00:43+0300
IOS разработчик,"iOS
Swift
Objective-C
Restfull api
SQLite
NoSQL",70000.0,100000.0,RUR,Санкт-Петербург,2016-09-30T17:17:17+0300
IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-10-01T08:42:59+0300
IOS разработчик,Objective-C,120000.0,160000.0,RUR,Москва,2016-10-01T12:55:51+0300
Разработчик мобильных приложений для iOS,"Objective-C
C++
iOS
Git
CocoaPods",80000.0,130000.0,RUR,Москва,2016-10-02T12:34:10+0300
IOS Разработчик,"iOS
Objective-C",90990.0,157716.0,RUR,Минск,2016-10-03T16:33:32+0300
Разработчик мобильных приложений iOS,"iOS
Git
Objective-C
Анимация
mapbox",90000.0,150000.0,RUR,Москва,2016-10-05T13:50:50+0300
Программист-разработчик мобильного приложения iOS,"Objective-C
Английский язык",10000.0,30000.0,RUR,Санкт-Петербург,2016-10-06T08:09:38+0300
IOS Developer,"iOS
Objective-C
Mac Os",60660.0,90990.0,RUR,Минск,2016-10-06T13:17:59+0300
Разработчик мобильных приложений (Android / iOS),"Adobe Photoshop
Android
iOS
Git
Objective-C",32500.0,45500.0,RUR,Алматы,2016-10-10T06:58:51+0300
Разработчик мобильных приложений (Android / iOS программист),"Java
Android
iOS
Git
HTML
JavaScript",20000.0,45000.0,RUR,Ульяновск,2016-10-10T13:19:36+0300
IOS разработчик,"Objective-C
iOS SDK
CoreData
GCD
AFNetworking
Git",90990.0,181980.0,RUR,Минск,2016-10-10T13:52:44+0300
IOS Developer,"Objective-C
iOS",179700.0,179700.0,RUR,Кипр,2016-10-10T18:21:28+0300
IOS разработчик,"Objective-C
Cocoa
Storyboard
Autolayout
MVVM
Reactive Cocoa
git VCS",70000.0,120000.0,RUR,Санкт-Петербург,2016-10-10T19:22:11+0300
IOS разработчик,"iOS
C#
Xamarin
JavaScript",60660.0,78858.0,RUR,Санкт-Петербург,2016-10-11T13:32:23+0300
IOS разработчик,"iOS
Objective-C
Git
SQL
Swift",27000.0,60000.0,RUR,Ростов-на-Дону,2016-10-12T12:10:53+0300
IOS-разработчик,"Git
ООП
Swift",45000.0,80000.0,RUR,Уфа,2016-10-12T16:56:36+0300
"QT, C++, Android Developer/ IOS Developer (Разработчик мобильных приложений)","C/C++
Java
Android
Git
PHP
Qt
API",30000.0,75000.0,RUR,Краснодар,2016-10-12T17:56:32+0300
Разработчик С++ (iOS),"C/C++
Objective-C
C++
STL
iOS",100000.0,150000.0,RUR,Москва,2016-10-15T22:42:26+0300
IOS разработчик,"Objective-C
Swift
Xcode",50000.0,80000.0,RUR,Саратов,2016-10-17T15:37:35+0300
Middle/Senior iOS Developer,"Objective-C
Git
iOS
Xcode",90000.0,150000.0,RUR,Челябинск,2016-10-19T06:39:03+0300
IOS-разработчик (Новосибирск),"Objective-C
iphone
ipad
ООП
Code Review",50000.0,120000.0,RUR,Томск,2016-10-20T09:01:21+0300
Junior iOS developer,"Objective-C
iOS
Git
ООП
swift
GitHUB
SQL",25000.0,60000.0,RUR,Краснодар,2016-10-21T12:10:31+0300
Junior разработчик Swift (iOS),"ООП
JSON API
Objective-C
REST
Git",30000.0,60000.0,RUR,Москва,2016-10-21T14:18:41+0300
IOS разработчик,"iOS
Objective-C
SQLite
Git
ООП",70000.0,100000.0,RUR,Санкт-Петербург,2016-10-21T21:29:05+0300
Разработчик iOS приложений (middle),"iOS
swift
Objective-C
sdk
Git
XML/JSON",70000.0,110000.0,RUR,Санкт-Петербург,2016-10-23T10:25:31+0300
IOS разработчик,"iOS
Objective-C
Swift",40000.0,100000.0,RUR,Уфа,2016-10-24T12:34:21+0300
IOS разработчик,"iOS
Objective-C
Swift",35000.0,55000.0,RUR,Ростов-на-Дону,2016-10-25T14:57:48+0300
IOS разработчик,"CocоaPods
AFNetworking
BlocksKit
Facebook-iOS-SDK
FlurrySDK
MagicalRecord
SDWebImage
UrbanAirship-iOS-SDK
Vk-iOS-SDK
AVFoundation
CoreAudio
CoreData
CoreLocation
MapKit
Objc/runtime
QuartzCore
StoreKit
HTTP
REST
JSON
XML",70000.0,90000.0,RUR,Тула,2016-10-28T07:16:47+0300
IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Пермь,2016-10-29T00:01:43+0300
IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Омск,2016-10-29T00:05:16+0300
IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Брянск,2016-10-29T00:08:25+0300
IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Казань,2016-10-29T00:11:29+0300
IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Москва,2016-10-29T00:19:40+0300
IOS Developer/ iOS Разработчик,"iOS
Mac Os
Objective-C
SWIFT Alliance
Git
JSON API
REST Api
MVC
XML
Ответственность",23400.0,26000.0,RUR,Алматы,2016-10-30T12:58:22+0300
IOS Middle Developer,"iOS
Objective-C",90990.0,151650.0,RUR,Минск,2016-10-31T16:04:34+0300
IOS разработчик,"iOS
Objective-C
Mac Os
Git
ООП",14346.0,23910.0,RUR,Минск,2016-10-31T22:07:59+0300
IOS Разработчик,"Android
Adobe Photoshop
Java",26000.0,39000.0,RUR,Алматы,2016-11-01T15:02:09+0300
IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-11-01T15:21:19+0300
